,Unnamed: 0,year,name,firstname,lastname,position,heightinchestotal,weight,fortyyd,twentyss,vertical,broad,bench,round,college,pickround,picktotal,probowls,firstprobowl,yearstofirst,probowl_i,highpick_i
2344,4481,2000,Frank Moreau,Frank,Moreau,RB,73.0,231,4.57,,36.0,117.0,23.0,4.0,Louisville,21.0,115.0,0.0,,,0,0
2345,4482,2000,Aric Morris,Aric,Morris,SS,70.0,211,4.56,,,,24.0,5.0,Michigan State,6.0,135.0,0.0,,,0,0
2346,4483,2000,Rob Morris,Rob,Morris,ILB,74.0,250,4.77,4.17,33.0,113.0,18.0,1.0,Brigham Young,28.0,28.0,0.0,,,0,1
2347,4484,2000,Sammy Morris,Sammy,Morris,FB,73.0,221,4.65,4.21,37.5,117.0,23.0,5.0,Texas Tech,27.0,156.0,0.0,,,0,0
2348,4485,2000,Sylvester Morris,Sylvester,Morris,WR,75.0,216,4.6,4.17,34.5,119.0,,1.0,Jackson State,21.0,21.0,0.0,,,0,1
2349,4486,2000,Chad Morton,Chad,Morton,RB,68.0,182,4.5,,36.0,121.0,18.0,5.0,USC,37.0,166.0,0.0,,,0,0
2350,4487,2000,Bobby Myers,Bobby,Myers,FS,73.0,183,4.56,4.1,37.5,123.0,,4.0,Wisconsin,30.0,124.0,0.0,,,0,0
2351,4488,2000,Kualana Noa,Kualana,Noa,OT,76.0,317,5.35,4.74,25.5,98.0,27.0,8.0,,,,0.0,,,0,0
2352,4489,2000,Dennis Northcutt,Dennis,Northcutt,WR,71.0,175,4.43,4.04,37.5,123.0,,2.0,Arizona,1.0,32.0,0.0,,,0,0
2353,4490,2000,Carlos Nuno,Carlos,Nuno,TE,76.0,263,5.03,,28.0,,23.0,8.0,,,,0.0,,,0,0
2354,4491,2000,Erik Olson,Erik,Olson,SS,73.0,208,4.63,4.21,35.0,115.0,17.0,7.0,Colorado State,30.0,236.0,0.0,,,0,0
2355,4492,2000,Andre ONeal,Andre,ONeal,ILB,73.0,235,4.72,4.24,34.0,114.0,16.0,8.0,,,,0.0,,,0,0
2356,4493,2000,Matt ONeal,Matt,ONeal,OC,75.0,277,5.06,4.72,27.5,94.0,17.0,8.0,,,,0.0,,,0,0
2357,4494,2000,Chad Pennington,Chad,Pennington,QB,76.0,229,4.81,4.16,33.5,111.0,,1.0,Marshall,18.0,18.0,0.0,,,0,1
2358,4495,2000,Mareno Philyaw,Mareno,Philyaw,WR,74.0,205,4.66,4.13,39.5,129.0,,6.0,Troy,6.0,172.0,0.0,,,0,0
2359,4496,2000,Cedric Pittman,Cedric,Pittman,OLB,75.0,261,4.9,4.52,30.5,111.0,20.0,8.0,,,,0.0,,,0,0
2360,4497,2000,DaShon Polk,DaShon,Polk,OLB,74.0,233,4.75,4.45,32.0,111.0,18.0,7.0,Arizona,45.0,251.0,0.0,,,0,0
2361,4498,2000,Hank Poteat,Hank,Poteat,CB,70.0,197,4.57,4.0,37.0,126.0,16.0,3.0,Pittsburgh,15.0,77.0,0.0,,,0,0
2362,4499,2000,Travis Prentice,Travis,Prentice,RB,73.0,225,4.5,4.4,37.0,115.0,23.0,3.0,Miami (OH),1.0,63.0,0.0,,,0,0
2363,4500,2000,Tim Rattay,Tim,Rattay,QB,73.0,215,4.91,4.21,25.5,100.0,,7.0,Louisiana Tech,6.0,212.0,0.0,,,0,0
2364,4501,2000,Chase Raynock,Chase,Raynock,OT,78.0,308,5.5,5.0,25.0,94.0,22.0,8.0,,,,0.0,,,0,0
2365,4502,2000,Chris Redman,Chris,Redman,QB,75.0,222,5.37,4.78,26.5,98.0,,3.0,Louisville,13.0,75.0,0.0,,,0,0
2366,4503,2000,J.R. Redmond,J.R.,Redmond,RB,73.0,216,4.48,,32.5,121.0,,3.0,Arizona State,14.0,76.0,0.0,,,0,0
2367,4504,2000,Quinton Reese,Quinton,Reese,DE,76.0,283,5.13,4.68,30.0,101.0,18.0,6.0,Auburn,15.0,181.0,0.0,,,0,0
2368,4505,2000,Tutan Reyes,Tutan,Reyes,OT,75.0,299,5.37,4.88,26.5,99.0,20.0,5.0,Mississippi,2.0,131.0,0.0,,,0,0
2369,4506,2000,Rob Riti,Rob,Riti,OC,74.0,293,5.19,,29.5,106.0,17.0,8.0,,,,0.0,,,0,0
2370,4507,2000,Fred Robbins,Fred,Robbins,DT,76.0,312,5.09,4.72,29.5,94.0,25.0,2.0,Wake Forest,24.0,55.0,0.0,,,0,0
2371,4508,2000,Greg Robinson-Randall,Greg,Robinson-Randall,OT,78.0,333,5.59,5.13,26.0,95.0,22.0,4.0,Michigan State,33.0,127.0,0.0,,,0,0
2372,4509,2000,Roger Roesler,Roger,Roesler,OG,78.0,314,5.31,4.76,29.5,101.0,25.0,8.0,,,,0.0,,,0,0
2373,4510,2000,Phillip Rogers,Phillip,Rogers,RB,73.0,232,4.68,4.31,37.0,124.0,19.0,8.0,,,,0.0,,,0,0
2374,4511,2000,Lewis Sanders,Lewis,Sanders,CB,73.0,202,4.5,,37.0,116.0,10.0,4.0,Maryland,1.0,95.0,0.0,,,0,0
2375,4512,2000,Ketric Sanford,Ketric,Sanford,RB,68.0,199,4.6,4.3,32.0,118.0,12.0,8.0,,,,0.0,,,0,0
2376,4513,2000,Sekou Sanyika,Sekou,Sanyika,OLB,75.0,241,4.75,4.38,32.5,111.0,21.0,7.0,California,9.0,215.0,0.0,,,0,0
2377,4514,2000,Manuia Savea,Manuia,Savea,OG,74.0,308,5.34,,25.0,92.0,24.0,7.0,Arizona,1.0,207.0,0.0,,,0,0
2378,4515,2000,Gari Scott,Gari,Scott,WR,73.0,194,4.59,,33.5,119.0,,4.0,Michigan State,5.0,99.0,0.0,,,0,0
2379,4516,2000,Tony Scott,Tony,Scott,CB,70.0,193,4.5,4.24,34.0,115.0,11.0,6.0,North Carolina State,13.0,179.0,0.0,,,0,0
2380,4517,2000,Richard Seals,Richard,Seals,DT,74.0,316,5.13,4.6,28.5,102.0,24.0,7.0,Utah,12.0,218.0,0.0,,,0,0
2381,4518,2000,Aaron Shea,Aaron,Shea,FB,76.0,253,4.81,4.3,37.5,114.0,,4.0,Michigan,16.0,110.0,0.0,,,0,0
2382,4519,2000,Jacoby Shepherd,Jacoby,Shepherd,CB,74.0,195,4.53,,35.0,120.0,5.0,2.0,Oklahoma State,31.0,62.0,0.0,,,0,0
2383,4520,2000,Wes Shivers,Wes,Shivers,OT,78.0,318,5.65,4.81,22.5,98.0,18.0,7.0,Mississippi State,31.0,237.0,0.0,,,0,0
2384,4521,2000,Mark Simoneau,Mark,Simoneau,OLB,73.0,237,4.6,4.09,36.0,117.0,24.0,3.0,Kansas State,5.0,67.0,0.0,,,0,0
2385,4522,2000,Peter Sirmon,Peter,Sirmon,ILB,74.0,246,4.84,4.27,34.5,115.0,20.0,4.0,Oregon,34.0,128.0,0.0,,,0,0
2386,4523,2000,T.J. Slaughter,T.J.,Slaughter,ILB,73.0,247,4.87,4.26,30.0,112.0,24.0,3.0,Southern Miss,30.0,92.0,0.0,,,0,0
2387,4524,2000,Dwyte Smiley,Dwyte,Smiley,FS,73.0,198,4.57,4.29,35.0,115.0,13.0,8.0,,,,0.0,,,0,0
2388,4525,2000,Jamel Smith,Jamel,Smith,ILB,73.0,245,5.18,4.58,29.5,108.0,,8.0,,,,0.0,,,0,0
2389,4526,2000,Marvel Smith,Marvel,Smith,OT,77.0,320,5.37,4.83,27.5,100.0,24.0,2.0,Arizona State,7.0,38.0,1.0,2004.0,5.0,1,0
2390,4527,2000,Paul Smith,Paul,Smith,FB,71.0,220,4.65,,,,25.0,5.0,UTEP,3.0,132.0,0.0,,,0,0
2391,4528,2000,Terrelle Smith,Terrelle,Smith,FB,73.0,249,5.0,4.85,32.5,109.0,19.0,4.0,Arizona State,2.0,96.0,0.0,,,0,0
2392,4529,2000,R.Jay Soward,R.Jay,Soward,WR,70.0,177,4.35,,35.0,124.0,,8.0,,,,0.0,,,0,0
2393,4530,2000,Rashon Spikes,Rashon,Spikes,RB,71.0,204,4.78,4.47,33.0,113.0,13.0,8.0,,,,0.0,,,0,0
2394,4531,2000,Quinton Spotwood,Quinton,Spotwood,WR,71.0,184,4.55,,33.5,123.0,,8.0,,,,0.0,,,0,0
2395,4532,2000,John St.Clair,John,St.Clair,OC,77.0,302,5.2,,,,25.0,8.0,,,,0.0,,,0,0
2396,4533,2000,Dave Stachelski,Dave,Stachelski,TE,75.0,250,4.78,4.14,38.0,115.0,24.0,5.0,Boise State,12.0,141.0,0.0,,,0,0
2397,4534,2000,Shyrone Stith,Shyrone,Stith,RB,68.0,204,4.6,4.14,35.0,111.0,13.0,7.0,Virginia Tech,37.0,243.0,0.0,,,0,0
2398,4535,2000,Jay Tant,Jay,Tant,TE,75.0,255,4.75,,,,31.0,5.0,Northwestern,35.0,164.0,0.0,,,0,0
2399,4536,2000,Mark Tauscher,Mark,Tauscher,OG,76.0,318,5.37,4.84,27.0,90.0,22.0,7.0,Wisconsin,18.0,224.0,0.0,,,0,0
2400,4537,2000,Shannon Taylor,Shannon,Taylor,OLB,75.0,249,4.65,,34.5,115.0,,6.0,Virginia,18.0,184.0,0.0,,,0,0
2401,4538,2000,Travis Taylor,Travis,Taylor,WR,73.0,199,4.43,,37.0,118.0,,1.0,Florida,10.0,10.0,0.0,,,0,1
2402,4539,2000,Adalius Thomas,Adalius,Thomas,DE,75.0,270,4.56,4.42,38.5,120.0,,6.0,Southern Miss,20.0,186.0,2.0,2003.0,4.0,1,0
2403,4540,2000,Jason Thomas,Jason,Thomas,OG,76.0,300,5.22,,29.5,100.0,23.0,7.0,Hampton,16.0,222.0,0.0,,,0,0
2404,4541,2000,Michael Thompson,Michael,Thompson,OT,77.0,305,5.28,4.73,26.0,104.0,16.0,4.0,Tennessee State,6.0,100.0,0.0,,,0,0
2405,4542,2000,Travares Tillman,Travares,Tillman,FS,73.0,194,4.6,4.29,37.5,123.0,15.0,2.0,Georgia Tech,27.0,58.0,0.0,,,0,0
2406,4543,2000,Mao Tosi,Mao,Tosi,DT,77.0,310,5.26,4.6,28.5,99.0,19.0,5.0,Idaho,7.0,136.0,0.0,,,0,0
2407,4544,2000,Mac Tuiaea,Mac,Tuiaea,DT,78.0,296,5.09,4.72,29.0,99.0,25.0,8.0,,,,0.0,,,0,0
2408,4545,2000,Ryan Tujague,Ryan,Tujague,OG,77.0,297,5.16,4.95,27.0,96.0,21.0,8.0,,,,0.0,,,0,0
2409,4546,2000,Jeff Ulbrich,Jeff,Ulbrich,ILB,73.0,249,4.65,4.3,32.0,109.0,24.0,3.0,Hawaii,24.0,86.0,0.0,,,0,0
2410,4547,2000,Brian Urlacher,Brian,Urlacher,OLB,76.0,258,4.59,4.18,34.0,122.0,27.0,1.0,New Mexico,9.0,9.0,8.0,2000.0,1.0,1,1
2411,4548,2000,Darrick Vaughn,Darrick,Vaughn,CB,71.0,196,4.53,4.16,36.5,121.0,14.0,7.0,Texas State University,5.0,211.0,0.0,,,0,0
2412,4549,2000,Andy Vincent,Andy,Vincent,OG,76.0,306,5.2,4.42,28.5,108.0,14.0,8.0,,,,0.0,,,0,0
2413,4550,2000,Todd Wade,Todd,Wade,OT,80.0,326,5.22,4.68,27.5,101.0,29.0,2.0,Mississippi,22.0,53.0,0.0,,,0,0
2414,4551,2000,Troy Walters,Troy,Walters,WR,67.0,171,4.55,3.84,32.5,106.0,,5.0,Stanford,36.0,165.0,0.0,,,0,0
2415,4552,2000,Steve Warren,Steve,Warren,DT,73.0,307,5.1,4.56,30.5,105.0,29.0,3.0,Nebraska,12.0,74.0,0.0,,,0,0
2416,4553,2000,Marcus Washington,Marcus,Washington,OLB,75.0,252,4.67,4.49,35.0,118.0,,2.0,Auburn,28.0,59.0,1.0,2004.0,5.0,1,0
2417,4554,2000,Jason Webster,Jason,Webster,CB,69.0,180,4.42,3.98,35.5,122.0,17.0,2.0,Texas A&M,17.0,48.0,0.0,,,0,0
2418,4555,2000,James Whalen,James,Whalen,TE,75.0,228,4.78,4.22,31.0,110.0,,5.0,Kentucky,28.0,157.0,0.0,,,0,0
2419,4556,2000,Austin Wheatley,Austin,Wheatley,TE,76.0,254,4.66,4.18,32.5,121.0,,5.0,Iowa,29.0,158.0,0.0,,,0,0
2420,4557,2000,Damon Wheeler,Damon,Wheeler,CB,69.0,179,4.51,4.27,35.0,115.0,11.0,8.0,,,,0.0,,,0,0
2421,4558,2000,Anthony White,Anthony,White,RB,73.0,195,4.68,4.24,32.5,118.0,,8.0,,,,0.0,,,0,0
2422,4559,2000,Dez White,Dez,White,WR,73.0,218,4.62,4.09,37.5,124.0,,3.0,Georgia Tech,7.0,69.0,0.0,,,0,0
2423,4560,2000,Bobby Williams,Bobby,Williams,OT,76.0,332,5.31,4.72,29.0,97.0,28.0,8.0,,,,0.0,,,0,0
2424,4561,2000,Jack Williams,Jack,Williams,SS,70.0,206,4.72,4.65,31.5,108.0,15.0,8.0,,,,0.0,,,0,0
2425,4562,2000,James Williams,James,Williams,WR,71.0,180,4.59,4.16,36.0,123.0,,6.0,Marshall,9.0,175.0,1.0,2001.0,2.0,1,0
2426,4563,2000,Josh Williams,Josh,Williams,DT,76.0,282,4.9,4.25,30.5,111.0,,4.0,Michigan,28.0,122.0,0.0,,,0,0
2427,4564,2000,Antonio Wilson,Antonio,Wilson,OLB,74.0,245,4.56,,,,11.0,4.0,Texas A&M-Commerce,12.0,106.0,0.0,,,0,0
2428,4565,2000,Cedric Woodard,Cedric,Woodard,DT,75.0,290,5.21,,30.5,109.0,23.0,6.0,Texas,25.0,191.0,0.0,,,0,0
2429,4566,2000,Destry Wright,Destry,Wright,RB,71.0,216,4.84,4.41,29.5,112.0,15.0,8.0,,,,0.0,,,0,0
2430,4567,2000,Spergon Wynn,Spergon,Wynn,QB,76.0,229,4.91,4.59,34.0,108.0,,6.0,Texas State University,17.0,183.0,0.0,,,0,0
2431,4568,2000,Bashir Yamini,Bashir,Yamini,WR,75.0,191,4.53,4.18,33.0,130.0,,8.0,,,,0.0,,,0,0
2432,4569,2000,Brian Young,Brian,Young,DE,75.0,278,4.94,4.47,29.5,106.0,27.0,5.0,UTEP,10.0,139.0,0.0,,,0,0
2433,4570,1999,Rahim Abdullah,Rahim,Abdullah,OLB,77.0,244,4.85,4.36,34.0,118.0,17.0,2.0,Clemson,14.0,45.0,0.0,,,0,0
2434,4571,1999,Ben Adams,Ben,Adams,OG,77.0,324,5.36,4.83,25.5,98.0,26.0,8.0,,,,0.0,,,0,0
2435,4572,1999,Phillip Armour,Phillip,Armour,OC,75.0,318,5.53,4.59,30.5,100.0,23.0,8.0,,,,0.0,,,0,0
2436,4573,1999,Brendon Ayanbadejo,Brendon,Ayanbadejo,OLB,73.0,234,4.67,4.36,36.0,117.0,18.0,8.0,,,,3.0,2006.0,8.0,1,0
2437,4574,1999,Jerry Azumah,Jerry,Azumah,RB,70.0,195,4.48,3.86,43.5,132.0,15.0,5.0,New Hampshire,14.0,147.0,1.0,2003.0,5.0,1,0
2438,4575,1999,Champ Bailey,Champ,Bailey,CB,73.0,184,4.28,3.79,37.0,121.0,,1.0,Georgia,7.0,7.0,12.0,2000.0,2.0,1,1
2439,4576,1999,Karsten Bailey,Karsten,Bailey,WR,73.0,205,4.33,3.99,40.0,121.0,,3.0,Auburn,21.0,82.0,0.0,,,0,0
2440,4577,1999,Eugene Baker,Eugene,Baker,WR,73.0,167,4.46,4.03,36.5,126.0,,5.0,Kent State,31.0,164.0,0.0,,,0,0
2441,4578,1999,Todd Bandhaur,Todd,Bandhaur,QB,75.0,236,5.26,4.61,31.0,103.0,,8.0,,,,0.0,,,0,0
2442,4579,1999,Lionel Barnes,Lionel,Barnes,DE,77.0,264,5.0,4.52,34.0,112.0,24.0,6.0,Louisiana-Monroe,7.0,176.0,0.0,,,0,0
2443,4580,1999,Marlon Barnes,Marlon,Barnes,RB,70.0,211,4.49,4.32,35.5,120.0,18.0,8.0,,,,0.0,,,0,0
2444,4581,1999,Eric Barton,Eric,Barton,ILB,75.0,247,4.68,4.32,32.0,112.0,20.0,5.0,Maryland,13.0,146.0,0.0,,,0,0
2445,4582,1999,Michael Basnight,Michael,Basnight,RB,73.0,241,4.6,4.42,34.5,118.0,18.0,8.0,,,,0.0,,,0,0
2446,4583,1999,DWayne Bates,DWayne,Bates,WR,74.0,215,4.59,4.24,37.0,117.0,,3.0,Northwestern,10.0,71.0,0.0,,,0,0
2447,4584,1999,Albrey Battle,Albrey,Battle,DT,75.0,294,5.38,4.66,29.0,101.0,23.0,8.0,,,,0.0,,,0,0
2448,4585,1999,Tim Beauchamp,Tim,Beauchamp,DE,74.0,270,4.93,,26.5,,24.0,8.0,,,,0.0,,,0,0
2449,4586,1999,Michael Bishop,Michael,Bishop,QB,73.0,205,4.85,4.62,33.0,113.0,,7.0,Kansas State,21.0,227.0,0.0,,,0,0
2450,4587,1999,Octavious Bishop,Octavious,Bishop,OT,77.0,354,5.84,,,,22.0,8.0,,,,0.0,,,0,0
2451,4588,1999,Dre Bly,Dre,Bly,CB,70.0,186,4.51,4.09,34.5,116.0,,2.0,North Carolina,10.0,41.0,0.0,,,0,0
2452,4589,1999,David Boston,David,Boston,WR,73.0,215,4.47,4.09,37.0,116.0,,1.0,Ohio State,8.0,8.0,1.0,2001.0,3.0,1,1
2453,4590,1999,David Bowens,David,Bowens,DE,75.0,255,4.85,4.38,31.0,112.0,,5.0,Western Illinois,25.0,158.0,0.0,,,0,0
2454,4591,1999,Melvin Bradley,Melvin,Bradley,DE,73.0,269,4.67,4.32,31.0,111.0,,6.0,Arkansas,33.0,202.0,0.0,,,0,0
2455,4592,1999,Ronnie Bradley,Ronnie,Bradley,RB,69.0,221,4.57,4.1,36.0,115.0,,8.0,,,,0.0,,,0,0
2456,4593,1999,Jason Bray,Jason,Bray,CB,70.0,185,4.49,4.35,33.0,113.0,,8.0,,,,0.0,,,0,0
2457,4594,1999,Aaron Brooks,Aaron,Brooks,QB,76.0,203,4.6,4.29,35.5,120.0,,4.0,Virginia,36.0,131.0,0.0,,,0,0
2458,4595,1999,Kevin Brooks,Kevin,Brooks,CB,69.0,169,4.34,3.86,36.0,119.0,,8.0,,,,0.0,,,0,0
2459,4596,1999,Donald Broomfield,Donald,Broomfield,DT,75.0,302,5.08,4.34,31.0,106.0,24.0,7.0,Clemson,43.0,249.0,0.0,,,0,0
2460,4597,1999,Cuncho Brown,Cuncho,Brown,TE,76.0,272,4.78,4.44,31.5,110.0,,8.0,,,,0.0,,,0,0
2461,4598,1999,Larry Brown,Larry,Brown,TE,77.0,278,4.94,4.5,34.0,113.0,20.0,8.0,,,,0.0,,,0,0
2462,4599,1999,Na Brown,Na,Brown,WR,73.0,184,4.56,,40.5,110.0,,4.0,North Carolina,35.0,130.0,0.0,,,0,0
2463,4600,1999,Wilbert Brown,Wilbert,Brown,OG,74.0,311,5.58,5.02,26.0,98.0,22.0,8.0,,,,0.0,,,0,0
2464,4601,1999,Fernando Bryant,Fernando,Bryant,CB,70.0,183,4.5,4.06,35.5,115.0,,1.0,Alabama,26.0,26.0,0.0,,,0,1
2465,4602,1999,Tony Bryant,Tony,Bryant,DE,76.0,273,4.85,4.57,34.5,111.0,16.0,2.0,Florida State,9.0,40.0,0.0,,,0,0
2466,4603,1999,Shawn Bryson,Shawn,Bryson,FB,73.0,235,4.63,,38.5,128.0,18.0,3.0,Tennessee,25.0,86.0,0.0,,,0,0
2467,4604,1999,Doug Brzezinski,Doug,Brzezinski,OG,76.0,309,5.32,4.53,26.0,98.0,26.0,3.0,Boston College,3.0,64.0,0.0,,,0,0
2468,4605,1999,Brandon Bulsworth,Brandon,Bulsworth,OG,76.0,308,5.01,4.43,31.5,111.0,24.0,8.0,,,,0.0,,,0,0
2469,4606,1999,Thomas Burke,Thomas,Burke,DE,74.0,264,4.84,4.38,35.0,111.0,24.0,8.0,,,,0.0,,,0,0
2470,4607,1999,Siaha Burley,Siaha,Burley,WR,71.0,166,4.53,4.16,34.0,113.0,,8.0,,,,0.0,,,0,0
2471,4608,1999,Justin Burroughs,Justin,Burroughs,OC,76.0,288,4.86,4.23,33.0,114.0,23.0,8.0,,,,0.0,,,0,0
2472,4609,1999,Dan Campbell,Dan,Campbell,TE,77.0,263,4.85,4.07,36.0,121.0,25.0,3.0,Texas A&M,18.0,79.0,0.0,,,0,0
2473,4610,1999,Johndale Carty,Johndale,Carty,FS,73.0,192,4.58,4.15,40.0,126.0,12.0,4.0,Utah State,31.0,126.0,0.0,,,0,0
2474,4611,1999,Anthony Cesario,Anthony,Cesario,OG,78.0,312,5.29,,26.5,103.0,,3.0,Colorado State,27.0,88.0,0.0,,,0,0
2475,4612,1999,Kenny Cheatham,Kenny,Cheatham,WR,75.0,211,4.6,,36.0,115.0,,8.0,,,,0.0,,,0,0
2476,4613,1999,Ed Chester,Ed,Chester,DT,76.0,294,4.91,,,,21.0,8.0,,,,0.0,,,0,0
2477,4614,1999,Darrin Chiaverini,Darrin,Chiaverini,WR,73.0,212,4.53,4.16,33.0,112.0,,5.0,Colorado,15.0,148.0,0.0,,,0,0
2478,4615,1999,Chris Claiborne,Chris,Claiborne,ILB,75.0,248,4.63,4.37,34.0,116.0,16.0,1.0,USC,9.0,9.0,0.0,,,0,1
2479,4616,1999,Desmond Clark,Desmond,Clark,TE,75.0,255,4.86,4.35,31.0,113.0,12.0,6.0,Wake Forest,10.0,179.0,0.0,,,0,0
2480,4617,1999,Mike Cloud,Mike,Cloud,RB,71.0,200,4.56,4.16,38.5,117.0,17.0,2.0,Boston College,23.0,54.0,0.0,,,0,0
2481,4618,1999,Rich Coady,Rich,Coady,SS,73.0,210,4.55,3.88,36.0,119.0,20.0,3.0,Texas A&M,7.0,68.0,0.0,,,0,0
2482,4619,1999,Tony Coats,Tony,Coats,OG,79.0,312,5.35,4.54,30.0,101.0,21.0,7.0,Washington,3.0,209.0,0.0,,,0,0
2483,4620,1999,Antonio Cochran,Antonio,Cochran,DE,76.0,297,5.12,4.55,33.0,112.0,19.0,4.0,Georgia,20.0,115.0,0.0,,,0,0
2484,4621,1999,Nikia Codie,Nikia,Codie,FS,75.0,207,4.57,4.2,34.0,121.0,17.0,8.0,,,,0.0,,,0,0
2485,4622,1999,Willie Cohens,Willie,Cohens,DE,75.0,264,5.0,4.52,33.5,108.0,29.0,8.0,,,,0.0,,,0,0
2486,4623,1999,Rod Coleman,Rod,Coleman,DE,74.0,262,4.94,4.57,32.5,111.0,,8.0,,,,0.0,,,0,0
2487,4624,1999,Alphonso Collins,Alphonso,Collins,TE,74.0,281,4.83,4.41,32.5,108.0,20.0,8.0,,,,0.0,,,0,0
2488,4625,1999,Cecil Collins,Cecil,Collins,RB,69.0,209,4.51,,33.0,117.0,17.0,5.0,McNeese State,1.0,134.0,0.0,,,0,0
2489,4626,1999,Dan Collins,Dan,Collins,OG,76.0,282,5.03,,24.0,100.0,20.0,8.0,,,,0.0,,,0,0
2490,4627,1999,Rosevelt Colvin,Rosevelt,Colvin,DE,75.0,256,4.92,4.19,36.5,119.0,,4.0,Purdue,16.0,111.0,0.0,,,0,0
2491,4628,1999,Kris Comstock,Kris,Comstock,OT,80.0,319,5.55,4.84,23.5,101.0,17.0,8.0,,,,0.0,,,0,0
2492,4629,1999,Eddie Conti,Eddie,Conti,WR,68.0,173,4.5,4.04,36.0,120.0,,8.0,,,,0.0,,,0,0
2493,4630,1999,Mike Cook,Mike,Cook,QB,73.0,207,4.8,4.32,33.5,112.0,,8.0,,,,0.0,,,0,0
2494,4631,1999,Rashard Cook,Rashard,Cook,FS,71.0,197,4.77,4.3,36.0,122.0,13.0,6.0,USC,15.0,184.0,0.0,,,0,0
2495,4632,1999,Jermaine Copeland,Jermaine,Copeland,WR,74.0,201,4.5,4.28,36.0,117.0,,8.0,,,,0.0,,,0,0
2496,4633,1999,Mondell Corbett,Mondell,Corbett,OG,74.0,313,5.41,4.77,29.0,100.0,21.0,8.0,,,,0.0,,,0,0
2497,4634,1999,Tim Couch,Tim,Couch,QB,76.0,225,5.08,4.34,31.0,,,1.0,Kentucky,1.0,1.0,0.0,,,0,1
2498,4635,1999,Scott Covington,Scott,Covington,QB,74.0,219,4.67,4.42,34.0,109.0,,7.0,Miami (FL),39.0,245.0,0.0,,,0,0
2499,4636,1999,Jason Craft,Jason,Craft,CB,70.0,178,4.52,4.2,37.5,113.0,14.0,5.0,Colorado State,27.0,160.0,0.0,,,0,0
2500,4637,1999,Daunte Culpepper,Daunte,Culpepper,QB,76.0,255,4.52,4.13,39.0,122.0,,1.0,UCF,11.0,11.0,3.0,2000.0,2.0,1,1
2501,4638,1999,Chris Cummings,Chris,Cummings,CB,68.0,186,4.48,4.14,34.5,125.0,21.0,8.0,,,,0.0,,,0,0
2502,4639,1999,DeMarcus Curry,DeMarcus,Curry,OT,77.0,317,5.35,4.69,25.5,98.0,20.0,8.0,,,,0.0,,,0,0
2503,4640,1999,Kevin Daft,Kevin,Daft,QB,74.0,203,4.85,4.37,32.5,114.0,,5.0,UC Davis,18.0,151.0,0.0,,,0,0
2504,4641,1999,Aaron Dalan,Aaron,Dalan,OT,80.0,328,5.24,4.61,23.5,99.0,23.0,8.0,,,,0.0,,,0,0
2505,4642,1999,Antico Dalton,Antico,Dalton,OLB,73.0,242,4.71,4.32,35.0,117.0,30.0,6.0,Hampton,30.0,199.0,0.0,,,0,0
2506,4643,1999,Tony DAmato,Tony,DAmato,ILB,71.0,240,4.77,4.4,30.0,106.0,34.0,8.0,,,,0.0,,,0,0
2507,4644,1999,Robert Daniel,Robert,Daniel,DE,78.0,281,5.04,4.86,28.5,110.0,24.0,6.0,Northwestern State,6.0,175.0,0.0,,,0,0
2508,4645,1999,Oscar Davenport,Oscar,Davenport,QB,76.0,199,4.9,4.82,31.0,109.0,,8.0,,,,0.0,,,0,0
2509,4646,1999,Russell Davis,Russell,Davis,DT,76.0,294,4.95,4.56,27.5,104.0,27.0,2.0,North Carolina,17.0,48.0,0.0,,,0,0
2510,4647,1999,Eric De Groh,Eric,De,OC,76.0,324,5.53,4.56,28.0,102.0,23.0,8.0,,,,0.0,,,0,0
2511,4648,1999,James Dearth,James,Dearth,TE,76.0,273,5.01,4.57,29.5,112.0,25.0,6.0,Tarleton State,22.0,191.0,0.0,,,0,0
2512,4649,1999,Autry Denson,Autry,Denson,RB,70.0,197,4.67,4.15,31.0,116.0,20.0,7.0,Notre Dame,27.0,233.0,0.0,,,0,0
2513,4650,1999,Dan Dercher,Dan,Dercher,OT,78.0,293,5.28,4.49,28.0,109.0,14.0,8.0,,,,0.0,,,0,0
2514,4651,1999,Jared DeVries,Jared,DeVries,DT,76.0,279,4.97,4.14,32.5,111.0,24.0,3.0,Iowa,9.0,70.0,0.0,,,0,0
2515,4652,1999,Adrian Dingle,Adrian,Dingle,DE,75.0,290,4.94,4.4,33.0,112.0,20.0,5.0,Clemson,6.0,139.0,0.0,,,0,0
2516,4653,1999,Antonio Dingle,Antonio,Dingle,DT,74.0,320,5.26,4.85,31.0,102.0,22.0,7.0,Virginia,8.0,214.0,0.0,,,0,0
2517,4654,1999,Charles Dorsey,Charles,Dorsey,DT,74.0,283,4.93,4.52,31.0,112.0,24.0,8.0,,,,0.0,,,0,0
2518,4655,1999,Dameane Douglas,Dameane,Douglas,WR,73.0,201,4.64,4.36,31.5,119.0,,4.0,California,7.0,102.0,0.0,,,0,0
2519,4656,1999,Scott Dreisbach,Scott,Dreisbach,QB,75.0,216,4.75,4.27,33.0,112.0,,8.0,,,,0.0,,,0,0
2520,4657,1999,Kelvin Eafon,Kelvin,Eafon,FB,70.0,221,4.63,4.24,32.0,113.0,17.0,8.0,,,,0.0,,,0,0
